SampleID,Region,Sub-region,Latitude (decimal),Longitude (decimal),Sample type,Sampling depth,Salinity,Temperature,Dissolved oxygen,Sample filtered,Sampling date (start),Sampling date (stop),Decay-correction date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit
2974,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-12-22,,,137Cs,=,1851.11,,Bq/m3
3006,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1966-02-09,,,137Cs,=,493.58,,Bq/m3
3007,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1966-02-09,,,137Cs,=,516.89,,Bq/m3
3013,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1966-02-23,,,137Cs,=,3015.87,,Bq/m3
3014,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1966-02-23,,,137Cs,=,1641.69,,Bq/m3
3015,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-02-23,,,137Cs,=,676.36,,Bq/m3
3016,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1966-02-23,,,137Cs,=,953.12,,Bq/m3
3021,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1966-03-09,,,137Cs,=,754.06,,Bq/m3
3022,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1966-03-09,,,137Cs,=,863.58,,Bq/m3
3023,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1966-03-09,,,137Cs,=,850.63,,Bq/m3
3024,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-03-09,,,137Cs,=,771.45,,Bq/m3
3030,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1966-03-19,,,137Cs,=,566.84,,Bq/m3
3031,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-03-23,,,137Cs,=,1012.69,,Bq/m3
3032,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1966-03-30,,,137Cs,=,498.76,,Bq/m3
3063,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1966-05-11,,,137Cs,=,513.19,,Bq/m3
3064,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1966-05-11,,,137Cs,=,843.6,,Bq/m3
3065,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1966-05-11,,,137Cs,=,350.02,,Bq/m3
3066,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-05-11,,,137Cs,=,540.57,,Bq/m3
3071,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-05-18,,,137Cs,=,383.69,,Bq/m3
3072,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1966-05-25,,,137Cs,=,523.92,,Bq/m3
3073,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1966-05-25,,,137Cs,=,634.92,,Bq/m3
3074,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1966-05-25,,,137Cs,=,1007.14,,Bq/m3
3075,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1966-05-25,,,137Cs,=,818.07,,Bq/m3
5925,North Atlantic Ocean,Irish Sea,54.33,-3.62,WATE,0,33.167,,,NA,1973-09-13,,,137Cs,=,16931.2,,Bq/m3
5928,North Atlantic Ocean,Irish Sea,54.32,-3.47,WATE,0,33.057,,,NA,1973-09-13,,,137Cs,=,17804.4,,Bq/m3
4574,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1974-01-01,,,137Cs,=,214.23,,Bq/m3
4575,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1974-01-01,,,137Cs,=,51.06,,Bq/m3
4605,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1974-03-26,,,137Cs,=,21.46,,Bq/m3
4606,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1974-04-09,,,137Cs,=,79.55,,Bq/m3
4607,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1974-04-09,,,137Cs,=,16.24,,Bq/m3
4608,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1974-04-09,,,137Cs,=,34.3,,Bq/m3
4623,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1974-05-17,,,137Cs,=,56.61,,Bq/m3
4624,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1974-05-17,,,137Cs,=,29.9,,Bq/m3
4625,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1974-05-17,,,137Cs,=,34.41,,Bq/m3
4655,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1974-08-30,,,137Cs,=,47.36,,Bq/m3
4656,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1974-08-30,,,137Cs,=,26.46,,Bq/m3
4657,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1974-08-30,,,137Cs,=,75.11,,Bq/m3
4764,North Atlantic Ocean,Irish Sea,54.63,-4.6,WATE,11,33.404,,,NA,1970-05-27,,,137Cs,=,2129.35,,Bq/m3
4765,North Atlantic Ocean,Irish Sea,54.63,-4.6,WATE,19,33.404,,,NA,1970-05-27,,,137Cs,=,3580.12,,Bq/m3
4766,North Atlantic Ocean,Irish Sea,54.45,-4.4,WATE,3,33.806,,,NA,1970-05-27,,,137Cs,=,1912.16,,Bq/m3
4767,North Atlantic Ocean,Irish Sea,54.45,-4.4,WATE,20,33.863,,,NA,1970-05-27,,,137Cs,=,1793.39,,Bq/m3
4790,North Atlantic Ocean,Irish Sea,54.38,-3.6,WATE,21,33.285,,,NA,1970-05-28,,,137Cs,=,3818.4,,Bq/m3
4791,North Atlantic Ocean,Irish Sea,54.37,-3.82,WATE,3,32.663,,,NA,1970-05-28,,,137Cs,=,4070,,Bq/m3
4792,North Atlantic Ocean,Irish Sea,54.37,-3.82,WATE,19,33.185,,,NA,1970-05-28,,,137Cs,=,7544.3,,Bq/m3
4797,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,,,,,NA,1970-05-28,,,137Cs,=,3340.36,,Bq/m3
4798,North Atlantic Ocean,Irish Sea,54.23,-3.4,WATE,3,33.116,,,NA,1970-05-28,,,137Cs,=,4062.6,,Bq/m3
4799,North Atlantic Ocean,Irish Sea,54.23,-3.4,WATE,8,33.113,,,NA,1970-05-28,,,137Cs,=,2959.26,,Bq/m3
4800,North Atlantic Ocean,Irish Sea,54.23,-3.4,WATE,13,33.103,,,NA,1970-05-28,,,137Cs,=,2948.53,,Bq/m3
4808,North Atlantic Ocean,Irish Sea,54.07,-3.82,WATE,,,,,NA,1970-05-29,,,137Cs,=,1339.4,,Bq/m3
4841,North Atlantic Ocean,Irish Sea,54.4,-3.83,WATE,,,,,NA,1970-05-30,,,137Cs,=,615.31,,Bq/m3
4849,North Atlantic Ocean,Irish Sea,53.73,-4.38,WATE,,,,,NA,1970-05-30,,,137Cs,=,191.29,,Bq/m3
4856,North Atlantic Ocean,Irish Sea,53.98,-5.53,WATE,,,,,NA,1970-05-30,,,137Cs,=,306.36,,Bq/m3
4884,North Atlantic Ocean,Irish Sea,54.55,-3.68,WATE,1,,,,NA,1970-10-27,,,137Cs,=,2508.6,,Bq/m3
4890,North Atlantic Ocean,Irish Sea,54.37,-3.5,WATE,1,,,,NA,1970-10-27,,,137Cs,=,2823.1,,Bq/m3
4931,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,11,33.727,,,NA,1971-10-03,,,137Cs,=,889.85,,Bq/m3
4932,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,19,33.731,,,NA,1971-10-03,,,137Cs,=,865.06,,Bq/m3
4933,North Atlantic Ocean,Irish Sea,54.6,-4.12,WATE,3,33.373,,,NA,1971-10-03,,,137Cs,=,2659.93,,Bq/m3
4934,North Atlantic Ocean,Irish Sea,54.6,-4.12,WATE,28,33.436,,,NA,1971-10-03,,,137Cs,=,2710.25,,Bq/m3
4939,North Atlantic Ocean,Irish Sea,54.55,-3.73,WATE,3,32.533,,,NA,1971-10-03,,,137Cs,=,8794.9,,Bq/m3
4940,North Atlantic Ocean,Irish Sea,54.55,-3.73,WATE,11,32.534,,,NA,1971-10-03,,,137Cs,=,9849.4,,Bq/m3
4941,North Atlantic Ocean,Irish Sea,54.55,-3.73,WATE,19,32.549,,,NA,1971-10-03,,,137Cs,=,10526.5,,Bq/m3
4942,North Atlantic Ocean,Irish Sea,54.43,-3.58,WATE,3,32.475,,,NA,1971-10-03,,,137Cs,=,24253.5,,Bq/m3
4964,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,3,33.741,,,NA,1971-10-04,,,137Cs,=,801.79,,Bq/m3
4965,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,28,33.849,,,NA,1971-10-04,,,137Cs,=,719.28,,Bq/m3
4966,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,53,33.825,,,NA,1971-10-04,,,137Cs,=,811.78,,Bq/m3
4967,North Atlantic Ocean,Irish Sea,54.23,-4.75,WATE,3,34.022,,,NA,1971-10-05,,,137Cs,=,623.45,,Bq/m3
4972,North Atlantic Ocean,Irish Sea,54.23,-5.1,WATE,121,33.923,,,NA,1971-10-05,,,137Cs,=,814,,Bq/m3
4973,North Atlantic Ocean,Irish Sea,53.9,-5.53,WATE,3,33.98,,,NA,1971-10-05,,,137Cs,=,648.61,,Bq/m3
4974,North Atlantic Ocean,Irish Sea,53.9,-5.53,WATE,50,33.954,,,NA,1971-10-05,,,137Cs,=,872.46,,Bq/m3
4975,North Atlantic Ocean,Irish Sea,53.9,-5.53,WATE,97,34.05,,,NA,1971-10-05,,,137Cs,=,568.69,,Bq/m3
4976,North Atlantic Ocean,Irish Sea,53.9,-4.38,WATE,3,34.112,,,NA,1971-10-05,,,137Cs,=,445.11,,Bq/m3
4981,North Atlantic Ocean,Irish Sea,53.9,-3.95,WATE,42,34.041,,,NA,1971-10-05,,,137Cs,=,453.25,,Bq/m3
5001,North Atlantic Ocean,Irish Sea,53.57,-4.12,WATE,22,34.076,,,NA,1971-10-06,,,137Cs,=,391.83,,Bq/m3
5006,North Atlantic Ocean,Irish Sea,53.57,-3.53,WATE,3,33.519,,,NA,1971-10-07,,,137Cs,=,1073,,Bq/m3
2425,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-01-26,,,137Cs,=,124.32,,Bq/m3
2426,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-01-26,,,137Cs,=,101.75,,Bq/m3
2427,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-01-26,,,137Cs,=,1029.34,,Bq/m3
2432,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-02-06,,,137Cs,=,138.38,,Bq/m3
2433,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-02-06,,,137Cs,=,375.55,,Bq/m3
2434,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-02-06,,,137Cs,=,1230.62,,Bq/m3
2435,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-02-06,,,137Cs,=,1217.67,,Bq/m3
2441,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1963-02-21,,,137Cs,=,1346.8,,Bq/m3
2442,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-02-21,,,137Cs,=,917.6,,Bq/m3
2443,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-02-21,,,137Cs,=,659.34,,Bq/m3
2474,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-04-20,,,137Cs,=,321.53,,Bq/m3
2475,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-04-20,,,137Cs,=,357.79,,Bq/m3
2476,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-04-20,,,137Cs,=,370.74,,Bq/m3
2477,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1963-04-20,,,137Cs,=,395.16,,Bq/m3
2482,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-05-04,,,137Cs,=,296.37,,Bq/m3
2483,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-05-04,,,137Cs,=,365.93,,Bq/m3
2484,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1963-05-04,,,137Cs,=,418.1,,Bq/m3
2485,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1963-05-04,,,137Cs,=,347.06,,Bq/m3
2491,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1963-05-25,,,137Cs,=,334.48,,Bq/m3
2492,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1963-05-25,,,137Cs,=,567.95,,Bq/m3
2493,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-05-25,,,137Cs,=,431.05,,Bq/m3
2494,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-05-25,,,137Cs,=,297.48,,Bq/m3
2499,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1963-06-08,,,137Cs,=,508.75,,Bq/m3
2500,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-06-08,,,137Cs,=,290.82,,Bq/m3
2532,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-08-24,,,137Cs,=,258.26,,Bq/m3
2533,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1963-08-24,,,137Cs,=,334.48,,Bq/m3
2534,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1963-08-24,,,137Cs,=,286.38,,Bq/m3
2535,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-08-24,,,137Cs,=,355.2,,Bq/m3
2536,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-09-08,,,137Cs,=,236.06,,Bq/m3
2541,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1963-09-08,,,137Cs,=,432.53,,Bq/m3
2542,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-09-08,,,137Cs,=,216.08,,Bq/m3
2543,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-09-21,,,137Cs,=,201.28,,Bq/m3
2544,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-09-21,,,137Cs,=,233.84,,Bq/m3
2549,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-09-21,,,137Cs,=,347.8,,Bq/m3
2550,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-10-07,,,137Cs,=,162.43,,Bq/m3
2551,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-10-07,,,137Cs,=,170.94,,Bq/m3
2552,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1963-10-07,,,137Cs,=,153.92,,Bq/m3
2586,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1963-12-07,,,137Cs,=,234.58,,Bq/m3
2591,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-12-07,,,137Cs,=,299.7,,Bq/m3
2592,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-01-11,,,137Cs,=,218.67,,Bq/m3
2593,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-01-11,,,137Cs,=,260.85,,Bq/m3
2594,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-01-11,,,137Cs,=,674.51,,Bq/m3
2599,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-01-26,,,137Cs,=,172.79,,Bq/m3
2600,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-01-26,,,137Cs,=,164.65,,Bq/m3
2601,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-01-26,,,137Cs,=,163.17,,Bq/m3
2602,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-01-26,,,137Cs,=,311.17,,Bq/m3
2608,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-02-08,,,137Cs,=,145.41,,Bq/m3
2609,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-02-08,,,137Cs,=,381.1,,Bq/m3
2610,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1964-02-08,,,137Cs,=,758.87,,Bq/m3
2611,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1964-02-08,,,137Cs,=,571.65,,Bq/m3
2642,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-04-25,,,137Cs,=,216.45,,Bq/m3
2643,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-04-25,,,137Cs,=,721.87,,Bq/m3
2644,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-04-25,,,137Cs,=,577.57,,Bq/m3
2649,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-05-10,,,137Cs,=,339.66,,Bq/m3
2650,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-05-10,,,137Cs,=,338.18,,Bq/m3
2651,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-05-10,,,137Cs,=,341.88,,Bq/m3
2652,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1964-05-10,,,137Cs,=,278.24,,Bq/m3
2653,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1964-05-10,,,137Cs,=,261.59,,Bq/m3
2658,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-05-24,,,137Cs,=,1986.16,,Bq/m3
2659,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1964-05-24,,,137Cs,=,2734.3,,Bq/m3
2660,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1964-05-24,,,137Cs,=,1481.11,,Bq/m3
2661,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1964-05-24,,,137Cs,=,240.87,,Bq/m3
2666,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1964-06-07,,,137Cs,=,1427.83,,Bq/m3
2667,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1964-06-07,,,137Cs,=,1322.38,,Bq/m3
2668,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1964-06-07,,,137Cs,=,344.47,,Bq/m3
2700,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-08-23,,,137Cs,=,301.92,,Bq/m3
2701,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-08-23,,,137Cs,=,756.65,,Bq/m3
2702,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-08-23,,,137Cs,=,715.21,,Bq/m3
2703,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-08-23,,,137Cs,=,551.3,,Bq/m3
2708,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-09-05,,,137Cs,=,384.8,,Bq/m3
2709,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-09-05,,,137Cs,=,507.27,,Bq/m3
2710,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-09-05,,,137Cs,=,550.56,,Bq/m3
2711,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1964-09-05,,,137Cs,=,1170.31,,Bq/m3
2716,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1964-09-16,,,137Cs,=,646.76,,Bq/m3
2717,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-09-23,,,137Cs,=,409.22,,Bq/m3
2718,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1964-09-23,,,137Cs,=,718.91,,Bq/m3
2719,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1964-09-23,,,137Cs,=,805.86,,Bq/m3
2783,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1965-01-23,,,137Cs,=,385.54,,Bq/m3
2784,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-01-23,,,137Cs,=,484.33,,Bq/m3
2785,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-01-23,,,137Cs,=,317.46,,Bq/m3
2786,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-01-23,,,137Cs,=,280.46,,Bq/m3
2791,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1965-02-06,,,137Cs,=,223.11,,Bq/m3
2792,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1965-02-06,,,137Cs,=,202.39,,Bq/m3
2793,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-02-06,,,137Cs,=,284.16,,Bq/m3
2794,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-02-06,,,137Cs,=,287.49,,Bq/m3
2795,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-02-06,,,137Cs,=,236.8,,Bq/m3
2800,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-02-20,,,137Cs,=,136.9,,Bq/m3
2801,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1965-02-20,,,137Cs,=,169.09,,Bq/m3
2802,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1965-02-20,,,137Cs,=,230.14,,Bq/m3
2803,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-02-20,,,137Cs,=,179.82,,Bq/m3
2808,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-03-06,,,137Cs,=,159.47,,Bq/m3
2842,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-04-24,,,137Cs,=,343.36,,Bq/m3
2843,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-04-24,,,137Cs,=,372.59,,Bq/m3
2844,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-05-05,,,137Cs,=,463.61,,Bq/m3
2845,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-05-08,,,137Cs,=,190.18,,Bq/m3
2850,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-05-08,,,137Cs,=,295.26,,Bq/m3
2852,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-05-12,,,137Cs,=,584.97,,Bq/m3
2853,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-05-19,,,137Cs,=,2363.93,,Bq/m3
2858,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-05-22,,,137Cs,=,823.25,,Bq/m3
2859,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-05-22,,,137Cs,=,231.99,,Bq/m3
2861,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-05-26,,,137Cs,=,399.97,,Bq/m3
2862,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-06-02,,,137Cs,=,779.22,,Bq/m3
2894,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1965-08-07,,,137Cs,=,495.43,,Bq/m3
2895,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-08-07,,,137Cs,=,570.54,,Bq/m3
2900,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-08-18,,,137Cs,=,1050.43,,Bq/m3
2901,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-08-21,,,137Cs,=,272.69,,Bq/m3
2902,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1965-08-21,,,137Cs,=,419.95,,Bq/m3
2903,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1965-08-21,,,137Cs,=,478.78,,Bq/m3
2908,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-08-25,,,137Cs,=,666.37,,Bq/m3
2909,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-09-01,,,137Cs,=,478.78,,Bq/m3
2910,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-09-08,,,137Cs,=,491.36,,Bq/m3
2911,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-09-08,,,137Cs,=,244.94,,Bq/m3
2912,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1965-09-08,,,137Cs,=,223.85,,Bq/m3
2918,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-09-15,,,137Cs,=,2598.14,,Bq/m3
2920,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-09-25,,,137Cs,=,236.06,,Bq/m3
2950,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-11-07,,,137Cs,=,1245.05,,Bq/m3
2951,North Atlantic Ocean,Irish Sea,52.4,-4.08,WATE,0,,,,NA,1965-11-07,,,137Cs,=,513.19,,Bq/m3
2953,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1965-11-10,,,137Cs,=,1861.84,,Bq/m3
2959,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-11-20,,,137Cs,=,1986.9,,Bq/m3
2960,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1965-11-20,,,137Cs,=,2004.29,,Bq/m3
2961,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1965-11-20,,,137Cs,=,710.77,,Bq/m3
5007,North Atlantic Ocean,Irish Sea,53.57,-3.53,WATE,15,33.458,,,NA,1971-10-07,,,137Cs,=,1179.93,,Bq/m3
